latitude,longitude,topo
degrees_north,degrees_east,meters
44.03333333,-71.23333333,523
44.03333333,-71.225,643
44.03333333,-71.21666667,694
44.03333333,-71.20833333,743
44.03333333,-71.2,655
44.03333333,-71.19166667,496
44.03333333,-71.18333333,316
44.03333333,-71.175,245
44.03333333,-71.16666667,176
44.03333333,-71.15833333,158
44.03333333,-71.15,178
44.03333333,-71.14166667,168
44.03333333,-71.13333333,145
44.03333333,-71.125,155
44.03333333,-71.11666667,167
44.03333333,-71.10833333,207
44.03333333,-71.1,352
44.03333333,-71.09166667,390
44.03333333,-71.08333333,280
44.03333333,-71.075,216
44.03333333,-71.06666667,199
44.03333333,-71.05833333,207
44.03333333,-71.05,187
44.03333333,-71.04166667,176
44.03333333,-71.03333333,150
44.03333333,-71.025,139
44.03333333,-71.01666667,134
44.03333333,-71.00833333,130
44.03333333,-71,124
44.025,-71.9,697
44.025,-71.89166667,643
44.025,-71.88333333,742
44.025,-71.875,801
44.025,-71.86666667,757
44.025,-71.85833333,858
44.025,-71.85,1143
44.025,-71.84166667,1348
44.025,-71.83333333,1376
44.025,-71.825,1195
44.025,-71.81666667,1090
44.025,-71.80833333,1121
44.025,-71.8,1124
44.025,-71.79166667,1005
44.025,-71.78333333,940
44.025,-71.775,758
44.025,-71.76666667,564
44.025,-71.75833333,416
44.025,-71.75,364
44.025,-71.74166667,329
44.025,-71.73333333,309
44.025,-71.725,318
44.025,-71.71666667,360
44.025,-71.70833333,329
44.025,-71.7,321
44.025,-71.69166667,305
44.025,-71.68333333,230
44.025,-71.675,375
44.025,-71.66666667,531
44.025,-71.65833333,635
44.025,-71.65,681
44.025,-71.64166667,657
44.025,-71.63333333,646
44.025,-71.625,690
44.025,-71.61666667,806
44.025,-71.60833333,834
44.025,-71.6,894
44.025,-71.59166667,874
44.025,-71.58333333,924
44.025,-71.575,952
44.025,-71.56666667,924
44.025,-71.55833333,812
44.025,-71.55,770
44.025,-71.54166667,711
44.025,-71.53333333,716
44.025,-71.525,753
44.025,-71.51666667,694
44.025,-71.50833333,779
44.025,-71.5,919
44.025,-71.49166667,847
44.025,-71.48333333,827
44.025,-71.475,790
44.025,-71.46666667,673
44.025,-71.45833333,621
44.025,-71.45,593
44.025,-71.44166667,546
44.025,-71.43333333,496
44.025,-71.425,501
44.025,-71.41666667,489
44.025,-71.40833333,479
44.025,-71.4,460
44.025,-71.39166667,417
44.025,-71.38333333,424
44.025,-71.375,497
44.025,-71.36666667,469
44.025,-71.35833333,412
44.025,-71.35,433
44.025,-71.34166667,477
44.025,-71.33333333,472
44.025,-71.325,463
44.025,-71.31666667,578
44.025,-71.30833333,715
44.025,-71.3,768
44.025,-71.29166667,669
44.025,-71.28333333,553
44.025,-71.275,534
44.025,-71.26666667,482
44.025,-71.25833333,417
44.025,-71.25,386
44.025,-71.24166667,398
44.025,-71.23333333,498
44.025,-71.225,624
44.025,-71.21666667,555
44.025,-71.20833333,699
44.025,-71.2,767
44.025,-71.19166667,555
44.025,-71.18333333,331
44.025,-71.175,275
44.025,-71.16666667,236
44.025,-71.15833333,181
44.025,-71.15,158
44.025,-71.14166667,154
44.025,-71.13333333,145
44.025,-71.125,144
44.025,-71.11666667,151
44.025,-71.10833333,163
44.025,-71.1,255
44.025,-71.09166667,260
44.025,-71.08333333,223
44.025,-71.075,189
44.025,-71.06666667,168
44.025,-71.05833333,196
44.025,-71.05,158
44.025,-71.04166667,139
44.025,-71.03333333,136
44.025,-71.025,134
44.025,-71.01666667,131
44.025,-71.00833333,125
44.025,-71,124
44.01666667,-71.9,615
44.01666667,-71.89166667,560
44.01666667,-71.88333333,586
44.01666667,-71.875,640
44.01666667,-71.86666667,724
44.01666667,-71.85833333,903
44.01666667,-71.85,1176
44.01666667,-71.84166667,1288
44.01666667,-71.83333333,1118
44.01666667,-71.825,1100
44.01666667,-71.81666667,1035
44.01666667,-71.80833333,972
44.01666667,-71.8,1074
44.01666667,-71.79166667,975
44.01666667,-71.78333333,800
44.01666667,-71.775,635
44.01666667,-71.76666667,519
44.01666667,-71.75833333,421
44.01666667,-71.75,388
44.01666667,-71.74166667,372
44.01666667,-71.73333333,363
44.01666667,-71.725,432
44.01666667,-71.71666667,470
44.01666667,-71.70833333,380
44.01666667,-71.7,335
44.01666667,-71.69166667,273
44.01666667,-71.68333333,223
44.01666667,-71.675,376
44.01666667,-71.66666667,554
44.01666667,-71.65833333,570
44.01666667,-71.65,596
44.01666667,-71.64166667,528
44.01666667,-71.63333333,577
44.01666667,-71.625,720
44.01666667,-71.61666667,663
44.01666667,-71.60833333,668
44.01666667,-71.6,668
44.01666667,-71.59166667,717
44.01666667,-71.58333333,819
44.01666667,-71.575,881
44.01666667,-71.56666667,920
44.01666667,-71.55833333,1017
44.01666667,-71.55,984
44.01666667,-71.54166667,898
44.01666667,-71.53333333,890
44.01666667,-71.525,976
44.01666667,-71.51666667,858
44.01666667,-71.50833333,774
44.01666667,-71.5,995
44.01666667,-71.49166667,1033
44.01666667,-71.48333333,1040
44.01666667,-71.475,877
44.01666667,-71.46666667,773
44.01666667,-71.45833333,666
44.01666667,-71.45,612
44.01666667,-71.44166667,564
44.01666667,-71.43333333,493
44.01666667,-71.425,446
44.01666667,-71.41666667,467
44.01666667,-71.40833333,497
44.01666667,-71.4,448
44.01666667,-71.39166667,402
44.01666667,-71.38333333,387
44.01666667,-71.375,403
44.01666667,-71.36666667,425
44.01666667,-71.35833333,409
44.01666667,-71.35,396
44.01666667,-71.34166667,424
44.01666667,-71.33333333,436
44.01666667,-71.325,442
44.01666667,-71.31666667,536
44.01666667,-71.30833333,664
44.01666667,-71.3,576
44.01666667,-71.29166667,494
44.01666667,-71.28333333,413
44.01666667,-71.275,382
44.01666667,-71.26666667,352
44.01666667,-71.25833333,370
44.01666667,-71.25,309
44.01666667,-71.24166667,380
44.01666667,-71.23333333,500
44.01666667,-71.225,461
44.01666667,-71.21666667,485
44.01666667,-71.20833333,635
44.01666667,-71.2,631
44.01666667,-71.19166667,581
44.01666667,-71.18333333,353
44.01666667,-71.175,251
44.01666667,-71.16666667,246
44.01666667,-71.15833333,219
44.01666667,-71.15,201
44.01666667,-71.14166667,160
44.01666667,-71.13333333,141
44.01666667,-71.125,139
44.01666667,-71.11666667,166
44.01666667,-71.10833333,160
44.01666667,-71.1,162
44.01666667,-71.09166667,173
44.01666667,-71.08333333,165
44.01666667,-71.075,153
44.01666667,-71.06666667,146
44.01666667,-71.05833333,147
44.01666667,-71.05,164
44.01666667,-71.04166667,141
44.01666667,-71.03333333,139
44.01666667,-71.025,133
44.01666667,-71.01666667,127
44.01666667,-71.00833333,124
44.01666667,-71,123
44.00833333,-71.9,493
44.00833333,-71.89166667,480
44.00833333,-71.88333333,528
44.00833333,-71.875,610
44.00833333,-71.86666667,737
44.00833333,-71.85833333,924
44.00833333,-71.85,1108
44.00833333,-71.84166667,1138
44.00833333,-71.83333333,983
44.00833333,-71.825,900
44.00833333,-71.81666667,888
44.00833333,-71.80833333,890
44.00833333,-71.8,1070
44.00833333,-71.79166667,947
44.00833333,-71.78333333,732
44.00833333,-71.775,572
44.00833333,-71.76666667,491
44.00833333,-71.75833333,483
44.00833333,-71.75,428
44.00833333,-71.74166667,461
44.00833333,-71.73333333,495
44.00833333,-71.725,507
44.00833333,-71.71666667,569
44.00833333,-71.70833333,526
44.00833333,-71.7,400
44.00833333,-71.69166667,255
44.00833333,-71.68333333,216
44.00833333,-71.675,323
44.00833333,-71.66666667,493
44.00833333,-71.65833333,568
44.00833333,-71.65,484
44.00833333,-71.64166667,435
44.00833333,-71.63333333,509
44.00833333,-71.625,554
44.00833333,-71.61666667,519
44.00833333,-71.60833333,517
44.00833333,-71.6,553
44.00833333,-71.59166667,600
44.00833333,-71.58333333,675
44.00833333,-71.575,767
44.00833333,-71.56666667,871
44.00833333,-71.55833333,961
44.00833333,-71.55,1148
44.00833333,-71.54166667,1194
44.00833333,-71.53333333,1110
44.00833333,-71.525,1117
44.00833333,-71.51666667,950
44.00833333,-71.50833333,690
44.00833333,-71.5,840
44.00833333,-71.49166667,938
44.00833333,-71.48333333,930
44.00833333,-71.475,1040
44.00833333,-71.46666667,870
44.00833333,-71.45833333,712
44.00833333,-71.45,647
44.00833333,-71.44166667,565
44.00833333,-71.43333333,470
44.00833333,-71.425,431
44.00833333,-71.41666667,426
44.00833333,-71.40833333,449
44.00833333,-71.4,470
44.00833333,-71.39166667,415
44.00833333,-71.38333333,385
44.00833333,-71.375,383
44.00833333,-71.36666667,384
44.00833333,-71.35833333,392
44.00833333,-71.35,389
44.00833333,-71.34166667,384
44.00833333,-71.33333333,405
44.00833333,-71.325,423
44.00833333,-71.31666667,503
44.00833333,-71.30833333,523
44.00833333,-71.3,461
44.00833333,-71.29166667,410
44.00833333,-71.28333333,361
44.00833333,-71.275,391
44.00833333,-71.26666667,401
44.00833333,-71.25833333,355
44.00833333,-71.25,307
44.00833333,-71.24166667,292
44.00833333,-71.23333333,298
44.00833333,-71.225,325
44.00833333,-71.21666667,447
44.00833333,-71.20833333,534
44.00833333,-71.2,479
44.00833333,-71.19166667,384
44.00833333,-71.18333333,280
44.00833333,-71.175,200
44.00833333,-71.16666667,198
44.00833333,-71.15833333,194
44.00833333,-71.15,203
44.00833333,-71.14166667,191
44.00833333,-71.13333333,149
44.00833333,-71.125,140
44.00833333,-71.11666667,183
44.00833333,-71.10833333,214
44.00833333,-71.1,150
44.00833333,-71.09166667,139
44.00833333,-71.08333333,138
44.00833333,-71.075,138
44.00833333,-71.06666667,134
44.00833333,-71.05833333,128
44.00833333,-71.05,144
44.00833333,-71.04166667,144
44.00833333,-71.03333333,139
44.00833333,-71.025,133
44.00833333,-71.01666667,131
44.00833333,-71.00833333,132
44.00833333,-71,135
44,-71.9,420
44,-71.89166667,415
44,-71.88333333,476
44,-71.875,568
44,-71.86666667,743
44,-71.85833333,934
44,-71.85,924
44,-71.84166667,894
44,-71.83333333,853
44,-71.825,794
44,-71.81666667,799
44,-71.80833333,880
44,-71.8,1011
44,-71.79166667,844
44,-71.78333333,715
44,-71.775,685
44,-71.76666667,590
44,-71.75833333,496
44,-71.75,465
44,-71.74166667,567
44,-71.73333333,537
44,-71.725,543
44,-71.71666667,551
44,-71.70833333,484
44,-71.7,389
44,-71.69166667,288
44,-71.68333333,204
44,-71.675,257
44,-71.66666667,378
44,-71.65833333,507
44,-71.65,419
44,-71.64166667,371
44,-71.63333333,387
44,-71.625,415
44,-71.61666667,437
44,-71.60833333,483
44,-71.6,533
44,-71.59166667,557
44,-71.58333333,605
44,-71.575,698
44,-71.56666667,803
44,-71.55833333,944
44,-71.55,1010
44,-71.54166667,1059
44,-71.53333333,927
44,-71.525,915
44,-71.51666667,878
44,-71.50833333,689
44,-71.5,692
44,-71.49166667,806
44,-71.48333333,786
44,-71.475,909
44,-71.46666667,894
44,-71.45833333,776
44,-71.45,695
44,-71.44166667,607
44,-71.43333333,512
44,-71.425,481
44,-71.41666667,474
44,-71.40833333,463
44,-71.4,442
44,-71.39166667,431
44,-71.38333333,404
44,-71.375,391
44,-71.36666667,383
44,-71.35833333,382
44,-71.35,383
44,-71.34166667,387
44,-71.33333333,383
44,-71.325,384
44,-71.31666667,406
44,-71.30833333,395
44,-71.3,391
44,-71.29166667,377
44,-71.28333333,371
44,-71.275,398
44,-71.26666667,487
44,-71.25833333,473
44,-71.25,441
44,-71.24166667,390
44,-71.23333333,319
44,-71.225,261
44,-71.21666667,277
44,-71.20833333,326
44,-71.2,320
44,-71.19166667,265
44,-71.18333333,210
44,-71.175,191
44,-71.16666667,184
44,-71.15833333,173
44,-71.15,179
44,-71.14166667,168
44,-71.13333333,156
44,-71.125,143
44,-71.11666667,144
44,-71.10833333,170
44,-71.1,150
44,-71.09166667,135
44,-71.08333333,143
44,-71.075,153
44,-71.06666667,142
44,-71.05833333,134
44,-71.05,132
44,-71.04166667,145
44,-71.03333333,142
44,-71.025,136
44,-71.01666667,143
44,-71.00833333,151
44,-71,164
43.99166667,-71.9,342
43.99166667,-71.89166667,367
43.99166667,-71.88333333,434
43.99166667,-71.875,535
43.99166667,-71.86666667,678
43.99166667,-71.85833333,839
43.99166667,-71.85,827
43.99166667,-71.84166667,728
43.99166667,-71.83333333,696
43.99166667,-71.825,746
43.99166667,-71.81666667,871
43.99166667,-71.80833333,888
43.99166667,-71.8,926
43.99166667,-71.79166667,768
43.99166667,-71.78333333,657
43.99166667,-71.775,603
43.99166667,-71.76666667,533
43.99166667,-71.75833333,449
43.99166667,-71.75,451
43.99166667,-71.74166667,496
43.99166667,-71.73333333,580
43.99166667,-71.725,625
43.99166667,-71.71666667,597
43.99166667,-71.70833333,502
43.99166667,-71.7,415
43.99166667,-71.69166667,286
43.99166667,-71.68333333,210
43.99166667,-71.675,279
43.99166667,-71.66666667,366
43.99166667,-71.65833333,328
43.99166667,-71.65,307
43.99166667,-71.64166667,355
43.99166667,-71.63333333,419
43.99166667,-71.625,521
43.99166667,-71.61666667,527
43.99166667,-71.60833333,584
43.99166667,-71.6,688
43.99166667,-71.59166667,689
43.99166667,-71.58333333,635
43.99166667,-71.575,648
43.99166667,-71.56666667,738
43.99166667,-71.55833333,819
43.99166667,-71.55,817
43.99166667,-71.54166667,801
43.99166667,-71.53333333,772
43.99166667,-71.525,713
43.99166667,-71.51666667,742
43.99166667,-71.50833333,678
43.99166667,-71.5,607
43.99166667,-71.49166667,688
43.99166667,-71.48333333,809
43.99166667,-71.475,846
43.99166667,-71.46666667,888
43.99166667,-71.45833333,942
43.99166667,-71.45,887
43.99166667,-71.44166667,685
43.99166667,-71.43333333,612
43.99166667,-71.425,689
43.99166667,-71.41666667,703
43.99166667,-71.40833333,550
43.99166667,-71.4,540
43.99166667,-71.39166667,593
43.99166667,-71.38333333,506
43.99166667,-71.375,450
43.99166667,-71.36666667,416
43.99166667,-71.35833333,401
43.99166667,-71.35,397
43.99166667,-71.34166667,409
43.99166667,-71.33333333,424
43.99166667,-71.325,404
43.99166667,-71.31666667,390
43.99166667,-71.30833333,412
43.99166667,-71.3,413
43.99166667,-71.29166667,434
43.99166667,-71.28333333,469
43.99166667,-71.275,466
43.99166667,-71.26666667,535
43.99166667,-71.25833333,646
43.99166667,-71.25,582
43.99166667,-71.24166667,492
43.99166667,-71.23333333,363
43.99166667,-71.225,320
43.99166667,-71.21666667,310
43.99166667,-71.20833333,271
43.99166667,-71.2,250
43.99166667,-71.19166667,259
43.99166667,-71.18333333,258
43.99166667,-71.175,226
43.99166667,-71.16666667,203
43.99166667,-71.15833333,180
43.99166667,-71.15,160
43.99166667,-71.14166667,148
43.99166667,-71.13333333,141
43.99166667,-71.125,139
43.99166667,-71.11666667,145
43.99166667,-71.10833333,151
43.99166667,-71.1,147
43.99166667,-71.09166667,145
43.99166667,-71.08333333,151
43.99166667,-71.075,153
43.99166667,-71.06666667,147
43.99166667,-71.05833333,142
43.99166667,-71.05,139
43.99166667,-71.04166667,149
43.99166667,-71.03333333,167
43.99166667,-71.025,158
43.99166667,-71.01666667,145
43.99166667,-71.00833333,159
43.99166667,-71,176
43.98333333,-71.9,336
43.98333333,-71.89166667,344
43.98333333,-71.88333333,394
43.98333333,-71.875,526
43.98333333,-71.86666667,676
43.98333333,-71.85833333,766
43.98333333,-71.85,777
43.98333333,-71.84166667,712
43.98333333,-71.83333333,609
43.98333333,-71.825,663
43.98333333,-71.81666667,674
43.98333333,-71.80833333,685
43.98333333,-71.8,747
43.98333333,-71.79166667,758
43.98333333,-71.78333333,684
43.98333333,-71.775,601
43.98333333,-71.76666667,518
43.98333333,-71.75833333,462
43.98333333,-71.75,447
43.98333333,-71.74166667,439
43.98333333,-71.73333333,474
43.98333333,-71.725,477
43.98333333,-71.71666667,457
43.98333333,-71.70833333,415
43.98333333,-71.7,362
43.98333333,-71.69166667,274
43.98333333,-71.68333333,217
43.98333333,-71.675,347
43.98333333,-71.66666667,412
43.98333333,-71.65833333,313
43.98333333,-71.65,316
43.98333333,-71.64166667,451
43.98333333,-71.63333333,543
43.98333333,-71.625,547
43.98333333,-71.61666667,513
43.98333333,-71.60833333,586
43.98333333,-71.6,735
43.98333333,-71.59166667,854
43.98333333,-71.58333333,848
43.98333333,-71.575,837
43.98333333,-71.56666667,903
43.98333333,-71.55833333,743
43.98333333,-71.55,670
43.98333333,-71.54166667,658
43.98333333,-71.53333333,603
43.98333333,-71.525,562
43.98333333,-71.51666667,563
43.98333333,-71.50833333,551
43.98333333,-71.5,616
43.98333333,-71.49166667,689
43.98333333,-71.48333333,750
43.98333333,-71.475,797
43.98333333,-71.46666667,829
43.98333333,-71.45833333,880
43.98333333,-71.45,996
43.98333333,-71.44166667,944
43.98333333,-71.43333333,953
43.98333333,-71.425,811
43.98333333,-71.41666667,661
43.98333333,-71.40833333,580
43.98333333,-71.4,709
43.98333333,-71.39166667,656
43.98333333,-71.38333333,533
43.98333333,-71.375,584
43.98333333,-71.36666667,544
43.98333333,-71.35833333,473
43.98333333,-71.35,429
43.98333333,-71.34166667,428
43.98333333,-71.33333333,449
43.98333333,-71.325,472
43.98333333,-71.31666667,518
43.98333333,-71.30833333,539
43.98333333,-71.3,520
43.98333333,-71.29166667,530
43.98333333,-71.28333333,641
43.98333333,-71.275,602
43.98333333,-71.26666667,597
43.98333333,-71.25833333,670
43.98333333,-71.25,630
43.98333333,-71.24166667,505
43.98333333,-71.23333333,388
43.98333333,-71.225,444
43.98333333,-71.21666667,422
43.98333333,-71.20833333,342
43.98333333,-71.2,322
43.98333333,-71.19166667,321
43.98333333,-71.18333333,338
43.98333333,-71.175,331
43.98333333,-71.16666667,271
43.98333333,-71.15833333,250
43.98333333,-71.15,194
43.98333333,-71.14166667,152
43.98333333,-71.13333333,141
43.98333333,-71.125,142
43.98333333,-71.11666667,145
43.98333333,-71.10833333,157
43.98333333,-71.1,184
43.98333333,-71.09166667,176
43.98333333,-71.08333333,161
43.98333333,-71.075,143
43.98333333,-71.06666667,136
43.98333333,-71.05833333,138
43.98333333,-71.05,141
43.98333333,-71.04166667,165
43.98333333,-71.03333333,188
43.98333333,-71.025,182
43.98333333,-71.01666667,164
43.98333333,-71.00833333,171
43.98333333,-71,173
43.975,-71.9,353
43.975,-71.89166667,336
43.975,-71.88333333,374
43.975,-71.875,541
43.975,-71.86666667,657
43.975,-71.85833333,659
43.975,-71.85,651
43.975,-71.84166667,603
43.975,-71.83333333,548
43.975,-71.825,560
43.975,-71.81666667,562
43.975,-71.80833333,597
43.975,-71.8,698
43.975,-71.79166667,785
43.975,-71.78333333,753
43.975,-71.775,647
43.975,-71.76666667,597
43.975,-71.75833333,556
43.975,-71.75,539
43.975,-71.74166667,553
43.975,-71.73333333,535
43.975,-71.725,531
43.975,-71.71666667,505
43.975,-71.70833333,477
43.975,-71.7,372
43.975,-71.69166667,257
43.975,-71.68333333,198
43.975,-71.675,269
43.975,-71.66666667,284
43.975,-71.65833333,285
43.975,-71.65,325
